week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
96,109,1778,525.77,143.56,0,0,545.0
131,162,1885,291.03,280.33,0,0,92.0
100,106,1878,504.43,244.5,0,0,802.0
71,109,1248,282.3,214.43,0,0,1010.0
127,104,1248,193.09,279.39,0,0,795.0
110,186,1993,163.99,483.09,0,0,240.0
135,26,2304,309.43,143.59,0,0,149.0
128,75,1878,231.83,282.33,0,0,755.0
89,26,2640,98.0,235.71,0,0,311.0
120,152,1993,285.24,463.66,0,0,477.0
52,99,1971,212.43,281.33,0,1,294.0
131,174,2139,583.03,262.93,0,0,1024.0
35,57,2664,237.71,298.82,0,0,610.0
96,51,1971,456.87,309.43,0,0,675.0
90,67,1438,325.98,152.35,0,0,1110.0
70,174,2444,547.08,151.32,0,0,914.0
54,99,2640,400.64,513.13,0,0,56.0
95,104,1778,260.93,260.93,0,0,497.0
11,146,2539,454.99,319.13,0,0,115.0
19,81,2444,259.99,195.03,0,0,1124.0
71,26,1543,233.83,486.03,0,0,539.0
142,81,2640,231.86,324.04,1,1,748.0
124,23,1902,436.53,485.03,0,0,1142.0
81,23,1727,309.43,322.04,0,0,741.0
142,94,1962,281.33,173.63,0,0,257.0
130,13,1962,698.46,694.55,0,1,274.0
25,174,2444,561.66,309.43,0,0,835.0
63,93,1885,639.23,172.72,0,0,1092.0
66,80,2444,631.53,573.33,0,0,827.0
13,76,1543,242.5,476.33,0,0,68.0
129,10,2664,151.35,254.2,0,1,1077.0
106,99,1525,270.66,292.03,1,0,720.0
144,132,1754,309.49,612.1,0,0,545.0
76,26,2306,64.02,232.83,0,0,656.0
124,102,1230,97.06,612.13,0,0,1145.0
46,137,1993,369.63,350.2,0,1,215.0
52,137,2322,388.03,323.07,0,0,1185.0
81,51,2304,332.74,321.07,0,0,1078.0
104,129,2631,390.97,631.53,0,0,91.0
83,36,1525,321.13,261.96,0,0,1183.0
134,101,1971,482.09,708.13,0,0,129.0
122,24,1778,243.53,433.65,0,0,38.0
120,129,1216,521.86,151.38,0,0,240.0
97,77,1525,290.06,292.03,0,0,4746.0
20,30,2539,141.68,296.82,0,0,1191.0
67,65,1778,707.16,709.13,0,1,1082.0
98,124,2760,370.54,687.73,0,0,1838.0
89,157,2490,195.03,679.03,0,0,2387.0
11,113,1207,484.03,445.23,0,1,1027.0
120,101,2577,672.24,367.63,0,0,817.0
80,162,2664,345.35,302.64,0,0,1898.0
125,146,1216,484.03,181.45,0,0,238.0
63,68,1062,181.39,200.79,0,0,555.0
82,161,1543,501.52,260.99,0,0,157.0
123,75,1962,205.7,525.77,0,0,163.0
69,139,2304,240.62,244.5,0,0,765.0
135,162,1727,309.43,636.35,0,0,489.0
88,92,2306,363.81,292.03,0,0,66.0
27,66,2492,191.09,154.26,0,0,152.0
10,108,1311,217.28,253.2,0,0,1129.0
90,42,2306,192.09,291.03,0,0,1116.0
135,157,2290,321.1,323.98,0,1,917.0
133,53,2581,645.08,332.71,0,0,375.0
93,80,2126,175.6,302.64,0,1,638.0
45,67,2306,169.75,320.13,0,0,248.0
67,86,2304,434.59,260.93,0,0,33.0
24,20,1525,243.53,291.03,1,0,1186.0
135,76,2826,148.41,329.86,0,0,389.0
125,73,2631,160.08,280.36,0,1,1146.0
78,157,1109,563.63,753.72,0,1,314.0
16,43,2640,251.29,192.09,0,0,347.0
68,89,2304,365.72,165.93,0,0,1166.0
113,36,1247,339.53,292.03,0,0,962.0
34,83,1727,385.09,117.37,0,0,761.0
138,149,2322,183.36,485.03,0,0,31.0
90,152,2290,312.4,325.92,0,1,448.0
66,149,1902,94.12,445.23,0,1,996.0
20,86,2539,280.33,678.03,0,0,81.0
60,99,1878,133.86,317.19,0,0,194.0
47,124,1109,414.25,227.01,1,0,1079.0
126,73,1727,215.37,641.23,0,0,518.0
127,93,1778,338.53,162.99,0,0,465.0
106,32,2707,153.26,693.61,0,0,338.0
69,73,1571,97.97,445.23,1,0,922.0
115,10,1885,445.23,242.5,0,0,1098.0
67,124,1525,455.93,642.2,0,0,479.0
103,139,2126,198.88,594.64,0,0,1105.0
74,52,2704,302.64,314.31,0,0,921.0
66,157,2577,318.16,297.79,0,0,1152.0
102,161,2139,116.46,704.28,0,0,813.0
110,152,2290,321.07,182.36,0,0,1111.0
7,177,2490,246.44,95.12,0,0,13.0
66,76,1778,664.45,350.17,1,0,960.0
67,11,1109,398.7,330.83,0,0,212.0
71,10,2826,446.23,406.43,0,0,350.0
91,80,1311,121.31,243.53,0,1,184.0
102,23,1247,337.62,320.13,0,1,653.0
45,113,1727,118.4,153.26,0,0,100.0
129,10,1558,293.94,153.26,0,0,644.0
1,99,1216,620.86,249.29,1,0,515.0
61,29,1558,416.13,194.06,0,0,690.0
63,55,2664,58.26,445.23,0,1,249.0
118,50,1543,192.09,447.23,0,0,306.0
40,177,2704,310.43,466.63,0,0,108.0
38,26,2631,233.83,612.13,0,0,1201.0
27,66,1247,624.71,339.53,0,0,705.0
123,86,1543,158.14,321.13,0,0,1069.0
132,132,2581,232.8,256.08,1,0,241.0
110,104,2494,180.42,421.95,0,0,148.0
126,89,1248,486.03,445.23,0,0,97.0
130,101,1727,447.23,612.13,1,0,126.0
48,109,1543,288.12,281.33,0,1,912.0
133,10,1962,445.23,160.05,0,1,114.0
137,110,1878,434.59,260.93,0,0,484.0
128,80,2444,280.33,297.79,0,0,789.0
88,42,1993,275.48,659.63,0,0,105.0
58,137,1247,488.94,707.13,0,0,1071.0
47,57,2581,292.03,445.23,1,0,449.0
42,177,1727,309.49,151.35,0,0,915.0
141,67,1247,631.53,311.43,0,0,738.0
55,186,2304,184.33,93.12,0,0,676.0
130,74,1571,320.13,155.2,0,0,21.0
11,17,2492,282.33,290.06,0,0,341.0
133,93,2631,470.51,387.03,0,0,538.0
116,99,2867,282.33,292.03,0,0,1168.0
72,93,1778,194.0,325.01,0,1,200.0
121,34,2494,149.38,154.26,0,1,145.0
74,11,2492,381.21,229.92,0,0,283.0
42,146,2490,426.83,486.03,0,0,718.0
14,132,1962,486.03,417.13,0,0,1112.0
23,34,2322,678.03,484.03,1,0,73.0
136,143,2322,298.79,241.53,0,0,901.0
94,74,1109,426.83,398.7,0,0,1374.0
129,132,1216,639.23,280.33,0,0,952.0
100,102,1754,470.51,325.92,0,0,287.0
117,177,1571,313.37,283.3,0,0,1226.0
8,23,1778,121.31,640.23,0,0,349.0
6,139,1885,175.57,610.13,0,0,590.0
11,27,2306,539.38,120.34,0,0,258.0
12,129,1543,464.69,299.79,0,0,1001.0
48,52,1847,286.15,120.34,0,0,393.0
94,124,1311,292.03,121.25,0,0,167.0
8,29,1770,311.43,641.23,0,0,780.0
42,99,1198,244.5,445.23,0,0,1080.0
70,97,2867,445.23,292.03,0,1,967.0
10,101,1248,709.13,319.13,0,0,409.0
8,91,1445,398.7,406.46,0,1,320.0
55,77,2760,388.03,291.03,1,0,849.0
102,74,2490,322.1,295.91,0,1,460.0
137,58,2492,243.5,153.26,0,0,1198.0
69,143,1525,619.86,154.26,0,0,505.0
6,52,2760,176.57,660.63,0,0,946.0
59,20,2539,232.83,319.13,0,0,475.0
101,88,1207,328.86,629.53,0,0,985.0
91,39,1962,120.34,291.03,0,0,1005.0
130,129,2577,243.53,290.03,0,0,75.0
77,149,1216,636.38,243.5,0,0,1157.0
127,26,1247,445.23,629.59,0,0,224.0
24,88,1525,122.28,221.16,0,0,307.0
64,132,1878,281.33,132.92,0,0,601.0
128,52,2126,486.03,291.03,0,0,417.0
24,161,2490,282.33,485.03,0,1,23.0
63,80,1207,692.61,426.83,0,0,240.0
115,110,2577,236.74,242.5,0,0,314.0
136,20,1727,337.59,425.83,0,0,161.0
69,174,1902,143.56,154.26,0,0,791.0
51,101,1971,404.55,680.03,0,0,760.0
105,72,1207,309.49,233.77,1,0,238.0
38,20,2569,630.53,282.33,0,0,1087.0
51,74,1558,486.03,167.84,0,0,624.0
41,53,2539,458.81,327.89,0,0,1011.0
103,20,1109,120.31,292.03,0,0,936.0
56,152,2867,243.53,327.89,0,0,107.0
107,88,1993,412.25,507.31,0,0,92.0
17,51,1993,484.03,222.13,0,1,1202.0
17,99,1247,241.56,291.03,0,0,253.0
132,132,2126,332.74,310.43,0,0,736.0
36,30,1438,448.14,149.38,0,0,746.0
48,93,1525,397.73,306.58,0,0,224.0
121,41,1571,133.86,503.43,0,1,77.0
87,53,1885,98.94,582.03,0,0,194.0
8,53,2444,96.09,113.49,0,1,414.0
10,68,1207,168.81,144.56,0,0,1100.0
34,145,2707,486.03,404.55,0,0,881.0
1,20,1247,583.03,727.53,0,0,887.0
45,65,1543,243.5,472.39,0,0,426.0
80,174,1230,169.75,281.33,0,0,979.0
42,75,2126,120.28,640.23,0,0,255.0
136,52,2494,323.04,280.33,0,0,2157.0
130,23,2760,759.57,310.43,0,0,1039.0
142,137,1847,726.59,263.84,0,0,531.0
120,177,2707,485.03,290.03,0,0,311.0
32,108,1230,242.53,290.03,1,0,777.0
109,59,1558,678.09,247.41,0,0,460.0
104,109,2640,238.65,291.03,0,0,342.0
18,157,1207,293.0,727.53,0,0,1039.0
15,10,1558,639.23,446.23,0,0,284.0
34,24,1754,193.09,242.53,0,1,783.0
122,41,2492,243.47,445.23,0,1,581.0
120,72,1902,244.5,328.86,0,0,583.0
63,83,2577,310.43,307.49,0,0,561.0
142,108,1445,217.34,281.33,0,0,168.0
107,65,1445,291.06,386.12,0,0,205.0
121,106,2760,144.53,171.75,0,1,261.0
99,174,2492,280.33,726.53,0,0,466.0
105,157,2139,426.83,475.33,0,0,973.0
42,137,1109,321.1,572.36,0,1,361.0
65,174,1438,192.09,332.71,0,0,728.0
100,186,1993,244.5,239.59,0,0,1031.0
53,99,1885,282.33,640.23,0,0,957.0
68,109,1207,680.03,146.5,1,0,719.0
120,80,2494,114.49,727.53,0,0,604.0
117,186,2581,504.43,292.03,0,0,388.0
109,99,1445,155.26,350.17,0,0,844.0
127,162,2126,154.26,350.17,0,0,470.0
91,92,2306,426.8,232.83,0,0,842.0
144,34,1230,473.39,533.53,1,0,77.0
111,152,2631,448.14,475.36,0,1,1069.0
38,157,1445,511.22,187.27,0,0,767.0
3,34,1062,327.89,456.9,0,0,923.0
12,73,1109,296.82,486.03,0,0,1142.0
145,65,1445,639.29,397.76,0,0,963.0
25,30,2760,437.53,466.63,0,0,374.0
16,74,2139,291.03,435.53,0,0,595.0
11,93,1878,183.36,232.86,0,0,845.0
120,43,1885,265.81,489.88,0,0,608.0
36,99,2444,292.0,469.48,0,0,724.0
24,67,1754,379.3,645.11,0,0,395.0
101,59,2640,367.66,311.43,0,0,783.0
59,32,2569,446.23,147.5,0,0,632.0
132,41,2126,282.33,326.89,0,0,1154.0
124,146,1803,231.83,583.03,0,1,79.0
120,42,2707,318.19,220.22,0,0,896.0
79,132,1878,389.03,164.93,0,0,863.0
41,14,1247,289.09,640.23,0,0,908.0
67,64,2322,242.53,288.12,0,0,321.0
70,29,1962,561.69,185.33,0,0,524.0
37,99,1216,254.17,171.69,1,0,2817.0
86,73,1445,533.53,281.33,0,0,1022.0
99,113,2707,437.47,299.73,0,0,1028.0
32,102,1878,242.5,640.23,0,0,609.0
67,106,1971,281.33,486.03,0,1,335.0
68,51,2956,338.56,484.03,1,0,51.0
20,23,1878,437.53,323.98,0,0,591.0
129,29,2704,338.53,588.79,0,0,878.0
51,59,2444,437.47,435.53,0,0,404.0
118,109,2306,227.01,445.23,0,0,3541.0
48,102,1878,192.09,485.06,0,0,662.0
78,27,1230,532.53,291.03,0,0,1137.0
16,11,2704,111.58,549.08,0,0,82.0
21,20,1727,292.03,484.03,0,0,753.0
80,73,2306,185.3,680.03,0,0,969.0
65,102,1885,320.13,292.03,0,0,1139.0
74,145,2322,290.03,322.04,0,0,301.0
118,110,1445,338.53,193.09,0,0,906.0
67,149,1885,563.63,503.43,1,0,656.0
48,146,1216,181.39,271.63,1,0,297.0
135,177,2490,452.05,334.65,0,1,554.0
73,68,2492,385.09,452.99,0,0,648.0
95,102,1878,207.61,310.4,0,0,386.0
22,14,1216,250.29,192.06,0,0,164.0
105,99,2492,99.0,290.03,0,0,105.0
9,177,2577,402.55,445.23,0,0,995.0
90,83,2126,453.02,289.06,1,0,561.0
31,34,2569,584.97,641.23,0,0,273.0
45,74,1207,264.81,611.13,0,0,119.0
105,17,1062,292.03,708.13,1,0,462.0
35,89,1971,446.23,370.57,0,0,801.0
6,61,1216,185.33,503.43,0,0,935.0
123,39,1754,560.69,707.13,0,0,234.0
21,186,2826,290.03,262.93,0,0,468.0
119,17,1230,248.35,360.9,0,0,177.0
40,14,1754,639.23,688.73,0,0,221.0
120,14,1543,388.0,345.32,0,0,428.0
92,51,1445,408.43,517.04,0,0,59.0
55,93,1770,183.33,290.03,0,1,988.0
14,53,2707,449.14,291.06,0,0,923.0
117,153,2577,219.22,194.0,0,0,479.0
90,152,1543,325.98,227.01,0,1,732.0
97,11,2760,370.57,578.18,0,0,389.0
52,74,2577,707.13,320.13,0,0,970.0
135,109,1062,709.13,447.23,0,0,55.0
140,14,1902,388.03,189.21,0,0,232.0
55,101,1778,92.15,530.62,0,0,447.0
7,92,1971,436.53,659.63,0,0,254.0
63,39,1571,432.62,281.36,0,0,566.0
45,109,2290,401.58,318.16,0,1,1937.0
19,23,2492,160.08,290.03,0,0,449.0
128,93,2826,184.36,388.03,0,0,170.0
53,59,1248,260.93,263.84,0,0,1199.0
72,101,2539,330.77,148.41,0,0,1017.0
25,102,1230,307.52,292.03,0,0,1041.0
19,59,1993,328.89,93.12,0,0,1066.0
49,77,1754,181.42,504.43,0,0,335.0
138,27,2539,630.53,641.23,0,0,550.0
144,32,2104,327.89,485.03,0,0,29.0
81,108,2490,327.89,169.78,1,0,616.0
63,152,2581,641.23,282.33,1,0,794.0
34,149,1727,301.73,581.03,0,0,521.0
116,53,2322,163.02,292.03,0,0,439.0
59,86,2826,292.03,590.79,1,0,545.0
47,106,1885,183.36,283.3,0,0,1107.0
4,36,2492,281.33,149.44,0,1,1208.0
108,132,1770,487.94,325.98,0,0,370.0
53,23,2664,303.64,282.33,0,1,652.0
79,11,1803,153.32,484.03,0,0,265.0
6,13,2492,484.03,586.88,0,0,515.0
92,76,1902,243.53,309.43,0,0,944.0
69,39,1962,322.07,251.23,0,1,442.0
121,157,1902,150.38,195.0,0,0,765.0
123,55,2139,238.62,338.53,0,0,845.0
14,101,2306,727.53,292.03,0,0,831.0
95,149,2826,248.35,426.8,0,0,856.0
5,64,2569,282.33,290.03,0,0,417.0
114,93,2867,180.48,408.43,0,1,562.0
100,66,1770,255.17,641.23,0,0,1104.0
55,68,1778,507.31,221.16,1,0,272.0
144,108,1445,243.53,340.53,0,1,263.0
140,72,1248,580.06,388.03,0,0,54.0
43,110,1803,474.39,291.03,0,0,939.0
93,157,1803,639.23,151.35,0,0,172.0
95,64,2126,516.04,593.67,0,0,1210.0
60,101,2631,327.86,340.5,0,0,553.0
39,106,2704,281.33,200.79,0,0,14.0
106,92,1109,370.57,280.33,0,0,566.0
135,94,2290,192.09,292.03,0,0,846.0
82,77,2707,398.73,403.55,0,0,238.0
92,66,1778,484.03,193.09,0,0,25.0
133,13,1248,125.19,129.01,0,0,55.0
91,58,1993,670.33,286.18,0,0,1011.0
121,14,1248,244.44,109.61,0,1,743.0
143,146,2290,446.23,303.64,0,0,794.0
38,146,2640,707.13,325.92,0,0,1006.0
57,72,2577,602.43,290.03,0,0,905.0
79,29,1558,660.63,593.67,0,0,825.0
76,13,1543,323.04,404.55,0,0,211.0
32,89,2664,161.08,679.03,0,0,442.0
19,97,1971,173.66,639.23,0,0,281.0
75,34,2126,486.03,550.02,0,0,650.0
79,137,2494,153.32,191.12,0,0,104.0
55,139,2492,217.28,640.23,0,0,328.0
116,42,1878,670.33,311.43,0,0,402.0
90,161,2826,355.08,210.49,0,1,1151.0
73,149,2290,145.53,484.03,0,0,1177.0
76,13,1902,445.23,463.66,0,0,550.0
20,143,2322,484.03,865.27,0,0,481.0
77,89,2640,291.0,472.42,0,0,1224.0
133,76,1216,332.71,602.43,0,0,54.0
117,83,1754,240.56,242.53,0,1,804.0
1,186,2126,144.53,711.01,0,0,903.0
85,86,1803,236.68,151.35,0,0,1008.0
4,86,2707,153.26,328.89,0,0,1023.0
120,157,2139,280.33,324.04,0,0,349.0
103,109,1727,645.05,708.13,0,0,791.0
135,61,1962,488.94,581.03,0,0,973.0
73,108,1207,146.53,120.34,0,0,739.0
75,104,2760,310.43,561.63,0,0,427.0
121,149,2290,491.85,454.93,0,0,1914.0
73,126,2640,629.53,239.62,0,0,1048.0
30,109,1778,252.23,620.83,0,0,66.0
82,177,2867,162.99,447.23,0,0,1025.0
135,61,1727,196.97,275.54,0,1,1223.0
141,80,2704,673.18,311.43,0,0,913.0
123,146,2631,726.53,319.13,0,0,930.0
130,34,1543,639.23,244.5,1,0,657.0
82,61,1962,563.63,417.13,1,0,194.0
56,104,1230,728.53,303.64,0,0,2172.0
1,43,2707,270.66,679.03,1,0,635.0
86,53,2569,263.87,318.16,0,0,72.0
111,10,1971,491.85,438.5,0,0,326.0
94,145,2494,327.89,151.35,0,0,675.0
68,75,2290,149.41,631.53,0,0,226.0
136,34,2492,466.63,640.23,0,0,80.0
55,143,1847,687.73,484.03,0,0,315.0
95,27,1230,195.0,300.7,0,0,697.0
113,102,1770,458.81,282.33,0,0,930.0
122,106,1754,320.13,447.23,0,0,2210.0
58,20,1770,445.23,485.03,0,0,647.0
79,110,2492,319.13,326.89,0,0,1217.0
111,94,1770,530.65,145.56,0,0,2064.0
116,66,1962,463.66,484.03,0,0,803.0
94,76,1754,122.28,528.68,1,0,2419.0
127,186,1847,243.53,447.23,0,0,749.0
12,59,2826,316.28,446.23,0,0,1059.0
77,101,1216,292.0,156.23,0,1,604.0
61,36,2139,329.86,164.93,0,0,526.0
90,64,1207,321.1,292.03,0,0,101.0
101,17,2707,551.96,292.03,0,0,1107.0
130,139,1727,620.86,182.39,0,0,1139.0
125,72,1803,192.09,660.63,0,0,774.0
43,17,2664,436.53,642.2,0,1,759.0
4,174,2306,291.03,327.92,0,0,1074.0
93,97,1770,525.77,442.32,0,0,329.0
97,10,2126,427.8,482.09,0,0,726.0
75,101,1230,369.63,670.33,0,0,196.0
64,65,2704,471.42,308.49,0,0,241.0
134,153,2444,484.03,97.06,0,0,916.0
55,11,2539,394.79,475.36,0,0,956.0
100,36,1770,678.03,283.3,0,0,711.0
131,32,2664,325.95,189.21,0,0,874.0
143,86,2126,525.74,485.03,0,0,845.0
33,83,2444,583.03,641.23,0,1,502.0
93,76,1216,97.03,387.03,0,0,1173.0
11,13,1571,177.51,403.55,0,0,757.0
6,132,1109,327.92,242.5,0,1,2241.0
44,14,2640,150.35,185.33,0,0,360.0
61,23,2760,243.53,154.26,0,0,330.0
68,11,1062,270.66,446.23,0,0,488.0
69,51,2707,182.39,479.18,0,0,812.0
89,129,2631,385.12,268.69,0,0,294.0
67,81,2704,292.03,113.49,0,0,806.0
99,42,1878,149.38,154.26,1,0,665.0
25,66,2631,354.05,274.57,0,1,703.0
144,106,2704,318.22,583.03,0,0,1070.0
11,39,2444,325.98,271.63,0,0,522.0
139,51,1109,291.03,547.11,0,0,983.0
119,177,1754,462.72,619.86,0,0,325.0
23,145,2126,486.03,290.03,0,0,293.0
70,110,1770,271.6,467.57,0,0,928.0
143,20,2490,292.03,323.07,0,0,560.0
61,80,1230,291.03,417.13,0,0,1022.0
26,42,1207,445.23,447.23,0,0,1160.0
87,162,2631,285.24,360.9,0,0,884.0
42,174,1445,244.5,306.58,0,0,150.0
88,68,1109,404.52,151.38,0,0,1125.0
28,161,1445,120.28,617.89,0,0,1007.0
118,104,2444,583.03,400.64,0,0,2657.0
138,80,1062,162.99,119.31,0,0,212.0
103,59,2826,715.86,629.53,0,0,1033.0
49,59,1902,446.23,290.03,0,0,534.0
131,113,2569,259.96,484.03,0,0,475.0
135,137,2539,161.05,417.16,0,1,365.0
119,72,2826,291.03,324.98,0,0,636.0
13,27,1230,98.03,427.83,0,0,417.0
56,124,1803,680.03,603.34,0,0,738.0
5,174,2664,291.03,445.23,0,0,344.0
83,157,2631,146.5,291.03,0,0,1056.0
67,20,2577,292.03,447.23,0,0,311.0
8,146,1778,551.96,186.3,1,0,1053.0
42,73,2304,290.03,290.03,1,1,602.0
36,174,1207,252.2,418.1,0,0,2150.0
125,51,1247,245.44,260.93,0,0,297.0
102,91,2640,214.43,416.13,0,1,973.0
99,137,1971,58.26,291.03,0,0,674.0
136,61,1754,95.09,380.3,0,0,115.0
87,89,2640,447.23,310.43,0,0,263.0
82,146,2139,629.53,445.23,0,0,230.0
63,143,1062,229.92,242.5,0,0,1030.0
123,59,1778,147.5,291.03,0,0,138.0
48,55,1962,153.26,753.72,0,0,842.0
46,42,2826,217.28,397.7,0,0,773.0
109,162,1962,582.03,485.03,0,0,1169.0
4,77,2826,603.4,325.92,0,0,226.0
101,17,1062,182.36,471.48,0,0,103.0
111,139,2760,640.23,145.56,0,0,246.0
4,80,1216,282.33,242.5,0,0,952.0
141,67,1445,183.39,243.53,0,0,55.0
125,143,1247,292.03,534.53,0,1,1210.0
76,17,1558,170.78,165.93,0,0,179.0
122,55,1993,224.1,223.1,0,0,542.0
30,174,2826,616.01,659.63,0,0,152.0
43,153,1770,262.93,300.73,0,0,1035.0
108,66,2704,123.25,119.31,0,1,1231.0
73,77,1216,531.62,416.13,0,0,30.0
133,50,2760,485.03,639.23,0,0,1035.0
106,132,2581,181.39,259.96,0,0,970.0
19,153,2707,515.13,279.36,0,1,255.0
118,137,1207,292.03,291.03,0,0,1668.0
25,41,1216,187.24,447.23,0,0,1212.0
88,67,1438,485.03,319.13,0,0,17.0
144,152,1062,92.15,264.87,0,0,129.0
145,91,1971,583.03,290.03,0,0,907.0
52,58,1311,681.94,619.86,0,0,905.0
55,149,2306,402.55,303.64,0,1,915.0
48,132,2290,153.26,281.3,0,0,764.0
106,34,2664,162.99,281.33,0,0,887.0
14,109,2707,194.03,728.53,0,0,87.0
142,153,2664,501.49,254.17,0,1,528.0
59,39,2826,97.06,290.03,0,1,321.0
17,67,1248,583.03,189.21,0,0,1083.0
79,27,1216,260.93,320.13,0,0,712.0
17,106,2490,616.01,449.17,0,0,984.0
73,110,1207,197.88,308.49,0,0,158.0
89,113,2492,298.82,303.64,0,0,519.0
10,146,2704,149.38,311.43,0,0,1109.0
139,77,1543,120.28,121.31,1,1,765.0
56,80,2760,242.53,588.85,0,1,1034.0
108,52,1962,232.83,290.03,0,1,284.0
135,91,2581,178.48,280.33,0,0,323.0
134,161,2494,462.69,486.03,0,0,1015.0
106,43,1847,354.05,231.86,0,0,104.0
78,89,2581,435.53,290.03,1,0,316.0
105,157,1109,237.68,206.61,0,0,778.0
29,39,2704,484.03,349.23,0,0,968.0
52,152,2306,601.4,290.06,0,0,773.0
116,13,1438,262.87,587.82,0,0,136.0
112,27,2290,476.33,500.55,0,0,696.0
75,102,2704,635.35,367.63,0,1,2343.0
59,65,2707,240.59,320.13,0,0,894.0
38,137,1525,208.58,120.28,0,0,546.0
67,89,2304,191.09,83.42,0,0,1057.0
90,61,2581,196.0,640.23,0,0,1065.0
133,101,2826,243.5,321.13,0,1,418.0
65,52,2322,371.54,659.6,0,0,479.0
121,24,2867,427.77,640.23,0,0,399.0
130,32,2492,272.6,226.04,0,0,108.0
6,89,1230,339.5,90.21,0,0,1212.0
134,126,2704,291.03,581.03,1,0,1059.0
20,157,1543,640.23,639.23,0,0,63.0
127,11,1993,56.26,291.03,0,0,473.0
53,23,2581,311.43,509.31,0,0,1165.0
119,153,1062,291.03,319.13,0,1,283.0
20,43,1543,541.32,150.38,0,0,277.0
112,129,2490,323.07,678.03,0,0,571.0
35,53,2569,260.02,178.54,1,0,1192.0
81,137,1230,472.39,363.81,0,0,1042.0
138,26,2490,272.63,327.86,0,0,975.0
9,110,1902,676.09,445.23,1,0,518.0
120,24,1962,282.33,106.7,0,0,13022.0
100,73,2322,580.06,202.76,0,0,824.0
66,146,2581,561.69,641.23,0,0,473.0
18,81,2664,324.01,238.62,0,1,351.0
57,23,1543,173.63,532.53,0,0,2259.0
59,55,1216,270.66,150.35,0,0,499.0
51,11,1247,179.51,398.7,0,0,1130.0
39,81,1971,612.13,195.94,0,0,182.0
47,81,1778,582.03,163.96,0,0,114.0
41,41,1247,554.87,113.49,0,0,522.0
83,52,2290,387.03,281.33,0,0,782.0
140,80,2322,227.95,310.43,0,1,837.0
135,68,1525,385.09,484.03,0,0,1044.0
143,109,1962,472.39,116.4,0,0,1037.0
25,50,1962,423.95,536.41,0,0,554.0
89,32,1247,282.33,314.34,0,0,868.0
5,132,2640,183.39,317.25,0,0,961.0
121,132,1803,655.78,163.93,0,0,640.0
48,104,1727,102.85,447.23,0,0,877.0
145,39,2867,242.5,472.42,0,0,722.0
93,13,2306,280.33,375.45,0,0,763.0
106,162,1754,292.03,484.03,1,0,163.0
117,174,2704,124.16,681.0,0,0,147.0
87,24,2492,641.23,211.52,0,1,1173.0
92,149,2306,282.33,346.29,0,0,674.0
91,67,1571,185.3,118.37,0,0,148.0
9,77,1543,321.07,231.86,0,0,53.0
101,132,2577,539.38,319.13,0,0,1078.0
133,23,1445,572.33,155.26,1,0,591.0
72,81,2490,684.82,292.03,0,0,2090.0
120,137,2581,290.03,122.25,0,0,1063.0
10,97,1803,324.98,264.84,0,0,602.0
16,137,2492,565.57,413.25,0,0,510.0
123,88,2664,298.82,171.72,0,0,1060.0
58,83,1311,183.39,298.82,0,0,759.0
37,145,1525,242.5,155.26,1,0,868.0
18,113,1993,246.38,406.43,0,0,307.0
1,65,1543,121.28,280.33,0,0,657.0
130,50,1878,656.69,453.05,0,0,550.0
93,36,1062,291.0,281.33,0,0,547.0
59,23,1445,132.95,122.25,0,0,203.0
86,83,1445,146.47,581.03,0,0,159.0
118,157,1885,562.6,680.03,0,0,1062.0
105,108,1803,242.5,324.04,0,0,36.0
8,126,2322,242.56,223.1,0,1,982.0
106,93,1727,364.75,522.89,0,0,713.0
98,52,1311,320.13,445.23,0,0,444.0
48,32,2760,316.28,363.75,0,0,986.0
5,88,1525,144.53,212.43,0,0,279.0
136,86,1445,281.36,447.23,0,0,1055.0
123,83,1207,484.03,433.65,0,0,886.0
77,174,1543,319.13,149.38,0,0,99.0
106,113,1216,666.39,298.79,0,0,332.0
100,32,2867,162.05,92.15,0,0,818.0
50,75,1230,296.85,290.03,0,1,681.0
24,73,1247,455.93,446.23,0,0,477.0
21,57,2569,209.55,214.43,0,0,747.0
41,143,2867,292.03,178.54,0,0,590.0
132,124,1727,243.5,639.23,0,0,926.0
108,55,1543,544.17,447.23,0,0,209.0
39,67,2704,220.19,466.63,0,0,368.0
121,10,2492,680.03,292.03,0,0,742.0
119,132,1543,97.97,241.53,1,0,1194.0
106,102,1727,679.03,283.3,1,0,964.0
105,67,1445,364.72,154.26,0,0,182.0
133,24,1962,707.13,241.53,0,0,609.0
41,72,2126,310.46,163.02,0,0,729.0
65,93,2139,446.23,275.48,0,0,79.0
88,161,1311,163.02,145.56,0,0,937.0
48,65,1885,438.5,320.13,0,0,577.0
119,20,1543,288.15,210.55,0,0,557.0
95,17,2139,280.36,481.12,0,0,214.0
88,137,2492,157.2,421.95,0,1,1164.0
143,55,2956,324.98,612.13,0,0,229.0
53,177,1230,290.03,88.27,0,1,1224.0
27,143,2577,323.04,291.03,0,0,341.0
24,86,1962,114.46,532.53,0,1,127.0
50,106,1445,551.96,446.23,0,0,601.0
1,73,2640,290.06,183.33,0,0,115.0
32,93,1778,486.03,211.52,0,0,693.0
110,10,1216,279.36,270.63,0,0,479.0
70,76,1248,435.53,525.77,0,0,524.0
122,145,1230,181.39,406.43,1,0,1063.0
